2020-08-04 10:43:00+05:30,100.8,3357,14
2020-08-04 10:44:00+05:30,100.8,5216,14
2020-08-04 10:45:00+05:30,100.85,444,14
2020-08-04 10:46:00+05:30,100.6,19245,14
2020-08-04 10:47:00+05:30,100.6,1345,14
2020-08-04 10:48:00+05:30,100.7,7310,14
2020-08-04 10:49:00+05:30,100.8,2870,14
2020-08-04 10:50:00+05:30,100.7,5740,14
2020-08-04 10:51:00+05:30,100.7,3235,14
2020-08-04 10:52:00+05:30,100.7,5193,14
2020-08-04 10:53:00+05:30,100.7,2091,14
2020-08-04 10:54:00+05:30,100.75,1698,14
2020-08-04 10:55:00+05:30,100.55,14229,14
2020-08-04 10:56:00+05:30,100.5,15665,14
2020-08-04 10:57:00+05:30,100.45,9594,14
2020-08-04 10:58:00+05:30,100.5,20463,14
2020-08-04 10:59:00+05:30,100.5,6897,14
2020-08-04 11:00:00+05:30,100.4,25628,14
2020-08-04 11:01:00+05:30,100.4,17213,14
2020-08-04 11:02:00+05:30,100.45,5685,14
2020-08-04 11:03:00+05:30,100.35,11556,14
2020-08-04 11:04:00+05:30,100.45,4677,14
2020-08-04 11:05:00+05:30,100.4,18885,14
2020-08-04 11:06:00+05:30,100.4,6748,14
2020-08-04 11:07:00+05:30,100.5,7320,14
2020-08-04 11:08:00+05:30,100.6,1224,14
2020-08-04 11:09:00+05:30,100.65,1400,14
2020-08-04 11:10:00+05:30,100.65,1378,14
2020-08-04 11:11:00+05:30,100.65,8016,14
2020-08-04 11:12:00+05:30,100.6,403,14
2020-08-04 11:13:00+05:30,100.5,2671,14
2020-08-04 11:14:00+05:30,100.45,9549,14
2020-08-04 11:15:00+05:30,100.5,5326,14
2020-08-04 11:16:00+05:30,100.5,2708,14
2020-08-04 11:17:00+05:30,100.55,225,14
2020-08-04 11:18:00+05:30,100.6,3643,14
2020-08-04 11:19:00+05:30,100.6,3127,14
2020-08-04 11:20:00+05:30,100.65,854,14
2020-08-04 11:21:00+05:30,100.7,15611,14
2020-08-04 11:22:00+05:30,100.75,15693,14
2020-08-04 11:23:00+05:30,100.65,1391,14
2020-08-04 11:24:00+05:30,100.75,9314,14
2020-08-04 11:25:00+05:30,100.65,1241,14
2020-08-04 11:26:00+05:30,100.65,3790,14
2020-08-04 11:27:00+05:30,100.7,3574,14
2020-08-04 11:28:00+05:30,100.75,6708,14
2020-08-04 11:29:00+05:30,100.7,4790,14
2020-08-04 11:30:00+05:30,100.8,15513,14
2020-08-04 11:31:00+05:30,100.75,2561,14
2020-08-04 11:32:00+05:30,100.7,9323,14
2020-08-04 11:33:00+05:30,100.7,455,14
2020-08-04 11:34:00+05:30,100.65,150,14
2020-08-04 11:35:00+05:30,100.65,636,14
2020-08-04 11:36:00+05:30,100.6,2038,14
2020-08-04 11:37:00+05:30,100.6,914,14
2020-08-04 11:38:00+05:30,100.75,3175,14
2020-08-04 11:39:00+05:30,100.85,7363,14
2020-08-04 11:40:00+05:30,100.9,14430,14
2020-08-04 11:41:00+05:30,101,22859,14
2020-08-04 11:42:00+05:30,100.95,4558,14
2020-08-04 11:43:00+05:30,100.85,27548,14
2020-08-04 11:44:00+05:30,101,6765,14
2020-08-04 11:45:00+05:30,101,3555,14
2020-08-04 11:46:00+05:30,101,3016,14
2020-08-04 11:47:00+05:30,100.9,22808,14
2020-08-04 11:48:00+05:30,100.8,16572,14
2020-08-04 11:49:00+05:30,100.8,1152,14
2020-08-04 11:50:00+05:30,100.8,3481,14
2020-08-04 11:51:00+05:30,100.75,3430,14
2020-08-04 11:52:00+05:30,100.85,7491,14
2020-08-04 11:53:00+05:30,100.95,4816,14
2020-08-04 11:54:00+05:30,100.9,2309,14
2020-08-04 11:55:00+05:30,100.8,5958,14
2020-08-04 11:56:00+05:30,100.95,13220,14
2020-08-04 11:57:00+05:30,101.05,10235,14
2020-08-04 11:58:00+05:30,101.1,28694,14
2020-08-04 11:59:00+05:30,100.95,1906,14
2020-08-04 12:00:00+05:30,100.9,3093,14
